[検索条件]従業員数：10~20・20~50・50~300.設立年数：11~30.業態：BtoB・BtoC.業界：IT業界の会社・Webサービス・アプリ運営業界の会社.小売業界の会社・自社型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ゲーマーズ,げーまーず,若林茂樹,https://www.gamers.co.jp/,https://www.gamers.co.jp/support/,1011401013159,2008年1月,-,未上場,50000000,-,1,60,-,18,-,ゲームソフトなどの販売店「ゲーマーズ」の運営及び仕入等管理を行う会社,小売業界の会社,書籍・マルチメディア販売業界の会社,小売業界の会社,自社型eコマース業界の会社・雑貨販売業界の会社,ゲームソフト販売・DVD販売・カードゲーム販売・フィギュア販売・グッズ販売・トレーディングカード販売,BtoB　BtoC,未計算,東京都板橋区弥生町７７番３号,173-0021,東京都,板橋区弥生町７７番３号,03-3972-4440,-,support@gamers.co.jp,-
株式会社ｐｄｃ,ぴーでぃーしー,藤井敬二,http://www.p-dc.com/index.html,https://www.p-dc.com/shop/contact/contact.aspx,9010401073346,1992年11月,-,未上場,100000000,4890000000,6,60,-,-,-,スキンケアや化粧品の製造および販売を行う会社,アパレル・美容業界の会社,スキンケア製品製造業界の会社,小売業界の会社・アパレル・美容業界の会社,自社型eコマース業界の会社・化粧品製造業界の会社,化粧品販売・オーガニック化粧品販売・スキンケア用品開発・スキンケア用品製造・化粧品開発・オーガニック化粧品製造・スキンケア用品販売,BtoC,未計算,東京都港区南麻布４丁目２番３４号,106-0047,東京都,港区南麻布４丁目２番３４号,03-5739-0822,03-5739-0804,customer@p-dc.com,jinji@yamada-bee.com
株式会社ＭＯＴＨＥＲＳ,まざーず,保村良豪,http://www.mothersgroup.jp/,https://www.mothersgroup.jp/contact/,9012801007981,2001年6月,-,未上場,10000000,2180000000,1,60,-,16,3月,レストランをはじめとする外食店の運営を主軸に行う会社,外食業界の会社,洋食・西洋料理業界の会社,人材業界の会社・小売業界の会社・外食業界の会社・その他サービス業界の会社・コンサルティング業界の会社,その他業務請負業界の会社・その他小売業界の会社・自社型eコマース業界の会社・中食（デリバリー）業界の会社・ブライダル業界の会社・経営コンサルティング業界の会社,紅茶販売・店舗プロデュース・店舗運営代行・イタリア料理店運営,BtoC　BtoB,未計算,東京都武蔵野市吉祥寺本町１丁目３４番２号,180-0004,東京都,武蔵野市吉祥寺本町１丁目３４番２号,0422-27-2563,-,-,nagata@mothersgroup.jp
ユーロフィンジェノミクス株式会社,ゆーろふぃんじぇのみくす,Bruno Poddevin,https://www.eurofinsgenomics.jp/jp/home/,-,6010801020553,1992年5月,-,未上場,30000000,-,2,60,-,-,-,オリゴDNAの合成やペプチド合成、抗体作製などの受託サービスを行う会社,商社業界の会社,医療機器・器具専門商社業界の会社,小売業界の会社,その他小売業界の会社・自社型eコマース業界の会社,通信販売・実験器具販売・実験器具卸売,BtoC　BtoB,未計算,東京都大田区京浜島３丁目５番地５号,143-0003,東京都,大田区京浜島３丁目５番地５号,03-5492-7001,03-5492-7277,sales-jp@eurofins.com,-
一風騎士株式会社,いっぷうきし,高妻寛樹,https://www.ippuukishi.com/company.html,-,8012402023132,2005年7月,-,未上場,80000000,-,-,60,-,6,-,ブランドバッグや宝飾品を中心とした買取および販売を行う会社,小売業界の会社,古本・リサイクルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社,ジュエリー販売・中古ブランド品販売・ブランド品買取・ジュエリー買取,BtoB　BtoC,未計算,東京都新宿区歌舞伎町２丁目４６番５号,160-0021,東京都,新宿区歌舞伎町２丁目４６番５号,03-5925-8687,03-5925-8638,-,-
株式会社ビーオーエス,びーおーえす,鎌田建輔,http://www.k-bos.co.jp/,-,4013101004237,2003年8月,-,未上場,67500000,-,2,60,-,-,-,基幹システムやアプリケーションなどの開発を行っている会社,IT業界の会社,ITインフラ業界の会社,コンサルティング業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・Webサービス・アプリ運営業界の会社,組み込みシステム開発・ネットワーク構築・統合基幹業務システム開発・制御システム開発,BtoB,未計算,東京都青梅市新町３丁目３１番地の７,198-0024,東京都,青梅市新町３丁目３１番地の７,0428-31-2191,0428-31-2215,-,saiyo@k-bos.co.jp
株式会社ｉｎｃｅｎｓｅ,いんせんす,貝嶋直樹,http://insence.jp/,-,2011101088013,2004年8月,-,未上場,4000000,700000000,1,60,-,6,3月,美容サロンの運営やヘアケア商品の開発を行う会社,アパレル・美容業界の会社,美容サロン業界の会社,小売業界の会社,美容グッズ販売業界の会社・自社型eコマース業界の会社,シャンプー販売・美容室・ヘアサロン運営,BtoC,未計算,東京都新宿区歌舞伎町１丁目１７番７号リカム３ビルＢ１Ｆ,160-0021,東京都,新宿区歌舞伎町１丁目１７番７号リカム３ビルＢ１Ｆ,03-5717-3455,03-5717-3445,info@insence.jp,-
セカイエ株式会社,せかいえ,髙間舘紘平,https://sekaie.co.jp/,https://sekaie.co.jp/contact/,9010401091265,2008年4月,-,未上場,30000000,-,2,60,-,-,-,リフォーム関連のWebメディア及びEコマースソフトの企画開発・運営を行っている会社,IT業界の会社,Webサービス・アプリ運営業界の会社,小売業界の会社,自社型eコマース業界の会社,不動産情報サイト運営,BtoB,未計算,東京都港区東麻布１丁目７番３号,106-0044,東京都,港区東麻布１丁目７番３号,03-3568-1933,03-6369-4995,-,-
株式会社エクスチェンジ,えくすちぇんじ,下山聡,https://www.xchange.jp/,-,7010401065122,2003年4月,-,未上場,10000000,-,1,60,-,-,-,アプリ開発などの自社プロダクト事業と受託事業を行う会社,IT業界の会社,システム開発業界の会社,コンサルティング業界の会社・IT業界の会社・その他サービス業界の会社,ITコンサルティング業界の会社 ・Webサービス・アプリ運営業界の会社・デザイン業界の会社,Webサイト運営代行・Webシステム開発・クラウドサービス提供,BtoB,未計算,東京都港区三田３丁目９番７号,108-0073,東京都,港区三田３丁目９番７号,03-5439-6350,03-5439-6351,info_xc@xchange.jp,-
株式会社ＳＹＧ,かぶしきがいしゃえすわいじー,山本泰大,https://syginc.jp/,https://syginc.jp/ja/contactus/contact,8012401015329,2006年9月,-,未上場,265370000,1000000000,1,60,-,-,-,Webメディアの運営や決済システムの開発などを行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社・システム受託開発業界の会社,医療機関向けシステム開発・勤怠管理システム開発・Webマーケティング支援・在庫管理システム開発・顧客管理システム開発・電子決済システム販売・M&A支援,BtoB,未計算,東京都千代田区内神田2-15-9 The Kanda 282 6F・7F（受付7F）,101-0047,東京都,千代田区内神田2-15-9 The Kanda 282 6F・7F（受付7F）,03-3526-2300,-,-,-
株式会社マグスタイル,まぐすたいる,菅沼志乃,http://www.magstyle.jp/,-,9011001042237,2004年4月,-,未上場,50000000,2697000000,1,59,-,26,-,日用雑貨を中心に製造や販売を行う会社,生活用品業界の会社,雑貨製造業界の会社,生活用品業界の会社・小売業界の会社,日用品・雑貨販売業界の会社・自社型eコマース業界の会社,雑貨卸売・生活雑貨卸売・インテリア雑貨製造・インテリア雑貨販売・ファッション雑貨販売・日用品販売,BtoC,未計算,東京都渋谷区神宮前６丁目２７番８号,150-0001,東京都,渋谷区神宮前６丁目２７番８号,03-5468-8286,03-5464-1867,contact@magstyle.co.jp,-
株式会社ＳＡＮＮ,さん,馬男木由規,http://www.sann.co.jp/,https://www.sann.co.jp/contact/,1010401085935,2005年9月,-,未上場,15000000,2500000000,4,59,-,-,6月,セールスプロモーションやアプリ開発、人材事業などを手掛ける会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,コンサルティング業界の会社・IT業界の会社・人材業界の会社,ITコンサルティング業界の会社 ・Webマーケティング業界の会社・Webサービス・アプリ運営業界の会社・人材紹介業界の会社・サービス業人材派遣業界の会社,Webマーケティング支援・マーケティング支援・イベント企画・スマートフォンアプリ開発・就職支援・ホテル人材派遣・プロモーション企画,BtoB,未計算,東京都港区芝浦３丁目７番１２号,108-0023,東京都,港区芝浦３丁目７番１２号,03-5765-6633,03-5765-6639,-,recruit@sann.co.jp
株式会社ビーグリー,びーぐりー,吉田仁平,https://www.beaglee.com,https://www.beaglee.com/contact,3010401109114,2004年10月,-,東証１部,1862930000,9190000000,1,59,-,-,12月,「まんが王国」を運営し電子コミックの配信等を行っている会社,IT業界の会社,デジタルコンテンツ業界の会社,ゲーム業界の会社・IT業界の会社,ソーシャルゲーム業界の会社・システム開発業界の会社・Webサービス・アプリ運営業界の会社,ECサイト構築・電子書籍販売・漫画配信サービス運営・スマートフォンアプリ開発・電子書籍サイト運営,BtoB　BtoC,未計算,東京都港区北青山２丁目１３番５号,107-0061,東京都,港区北青山２丁目１３番５号,03-6706-4000,-,-,saiyo@beaglee.com
株式会社メディアミックス・ジャパン,めでぃあみっくす・じゃぱん,東城祐司,http://www.mmj-pro.co.jp,https://www.mmj-pro.co.jp/contact/workshop,7010401029366,1993年4月,-,未上場,54000000,-,1,58,-,-,-,テレビ番組の制作や芸能人の育成などを手掛ける会社,マスコミ業界の会社,テレビ番組制作業界の会社,エンタメ業界の会社・小売業界の会社,映画・アニメ業界の会社・芸能プロダクション業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社,タレントマネジメント・キャラクター製品販売・キャラクター製品製造・DVD販売・DVD制作・舞台制作,BtoB,未計算,東京都港区南青山１丁目１５番１４号新乃木坂ビル７階,107-0062,東京都,港区南青山１丁目１５番１４号新乃木坂ビル７階,03-5410-0241,03-5410-0545,-,-
株式会社ＡＲＣＲＩＳＥ,あーくらいず,相川隆夫,https://www.rakuten.co.jp/bettybotter/info.html,http://www.prime-wks.jp/inquiry/,9013201015237,2008年10月,-,未上場,22500000,-,2,58,-,-,-,パチンコや家庭用ゲームソフト向けのCG映像を制作する会社,エンタメ業界の会社,映像・CM制作業界の会社,外食業界の会社・人材業界の会社・小売業界の会社,麺類店業界の会社・その他業務請負業界の会社・自社型eコマース業界の会社・事務処理代行業界の会社,アパレル製品輸入・ラーメン店運営・雑貨輸入・ファッション通販サイト運営・CG制作・アクセサリー輸入,BtoC　BtoB,未計算,東京都目黒区八雲１丁目７番２１号,152-0023,東京都,目黒区八雲１丁目７番２１号,03-3723-0602,03-5731-1669,-,-
株式会社ラソナ,らそな,村元啓介,https://www.razona.jp/,https://www.razona.jp/contact/#,6010001118768,1996年11月,-,未上場,95000000,-,2,58,-,-,-,企業のWeb活動に関するコンサルティングを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webマーケティング支援,BtoB,未計算,東京都千代田区三番町７番地１４,102-0075,東京都,千代田区三番町７番地１４,03-3230-0433,03-3230-0434,-,-
