[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：小売業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社.地域：東京都.愛知県.大阪府
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ウェルネス・アドバンス,うぇるねす・あどばんす,安達実,http://www.natural-life.jp/,https://fs224.formasp.jp/z968/form2/,3120001121557,2004年4月,-,未上場,3000000,-,1,30,-,-,-,女性を対象に機能性食品の販売やカウンセリングを提供する会社,医療・福祉業界の会社,医療・療養施設(病院など)業界の会社,小売業界の会社,自社型eコマース業界の会社,健康食品販売・サプリメント販売,BtoC,未計算,大阪府大阪市北区西天満６丁目３番１６号梅田ステートビル２Ｆ,530-0047,大阪府,大阪市北区西天満６丁目３番１６号梅田ステートビル２Ｆ,06-6131-1130,06-6131-1131,-,-
株式会社アム・プロモーション,あむ・ぷろもーしょん,横山光衛,https://www.musee-umpromotion.com/,https://www.musee-umpromotion.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%82%8F%E3%81%9B/,1010401057579,2002年12月,-,未上場,-,-,1,30,-,-,-,ミュージアムの専門誌「ミュゼ」などを発行する会社,マスコミ業界の会社,雑誌出版業界の会社,マスコミ業界の会社・コンサルティング業界の会社・小売業界の会社,書籍出版業界の会社・その他コンサルティング業界の会社・書籍・マルチメディア販売業界の会社・自社型eコマース業界の会社,書籍制作・雑誌編集・商品開発コンサルティング,BtoC　BtoB,未計算,東京都港区芝４丁目３番２－１１０号,108-0014,東京都,港区芝４丁目３番２－１１０号,03-6453-7878,03-6453-7886,um@cia.co.jp,-
株式会社満北亭,まんほくてい,安富敏晴,http://www.manhokutei.co.jp/,http://www.manhokutei.co.jp/inquiry/,7012801007752,1978年8月,-,未上場,8000000,-,1,30,-,8,-,ラーメン屋「満北亭」の運営を行う会社,外食業界の会社,中華料理・ラーメン業界の会社,小売業界の会社,自社型eコマース業界の会社,餃子製造・ラーメン店運営・餃子販売,BtoC,未計算,東京都武蔵村山市伊奈平２丁目１５番地の１５,208-0023,東京都,武蔵村山市伊奈平２丁目１５番地の１５,042-560-7111,042-560-7060,-,-
株式会社アイ．エム．ワイ,あい．えむ．わい,塩田誠,http://www.imy.co.jp/,https://www.imy.co.jp/inquiry/form/,7180001015865,1990年11月,-,未上場,10000000,1800000000,1,30,-,-,7月,化粧品のネット販売と貸会議室事業を行う会社,アパレル・美容業界の会社,化粧品製造業界の会社,小売業界の会社・その他サービス業界の会社,化粧品販売業界の会社・自社型eコマース業界の会社・その他レンタル・リース業界の会社,ヘアケア用品製造・スキンケア用品販売・サプリメント販売・サプリメント製造・サプリメント開発・ヘルスケア製品製造・健康食品販売・貸会議室運営・ヘアケア用品販売・ヘルスケア製品販売・健康食品製造・スキンケア用品製造・スキンケア用品開発,BtoB　BtoC,未計算,愛知県名古屋市東区葵３丁目７番１４号,461-0004,愛知県,名古屋市東区葵３丁目７番１４号,052-930-3900,052-930-3911,-,-
関野工業株式会社,せきのこうぎょう,関野巌,http://www.sekino.biz/,http://www.sekino.biz/contact/index.html,4180001000622,1967年6月,-,未上場,10000000,-,1,30,1,-,-,自動車部品を中心として金型製作などの金属加工を行う会社,機械業界の会社,金型製造業界の会社,製造業界の会社・小売業界の会社,金属加工請負業界の会社・自社型eコマース業界の会社,金属プレス製品製造・プレス用金型製造・プレス加工・金属部品加工,BtoC　BtoB,未計算,愛知県名古屋市守山区永森町１５９番地,463-0086,愛知県,名古屋市守山区永森町１５９番地,052-793-3880,052-793-3897,-,-
東京トラヤ株式会社,とうきょうとらや,原田晋司,https://www.tokyotoraya.co.jp,https://red-elephant-204935d2de7f4d6a.znlc.jp/tokyotoraya/contact/,6010801007864,1954年10月,-,未上場,30000000,-,4,30,-,-,7月,オリジナルブランド「dimo」等のユニフォームや作業服等の製造・販売およびリースを行う会社,アパレル・美容業界の会社,制服・作業服製造業界の会社,小売業界の会社・製造業界の会社・その他サービス業界の会社,作業関連用品販売業界の会社・作業関連用品製造業界の会社・その他レンタル・リース業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社,白衣製造・ユニフォームレンタル・作業服・作業着販売・作業服・作業着製造・制服製造・制服販売・調理器具販売・工具販売,BtoB,未計算,東京都大田区西蒲田７丁目４９番９号,144-0052,東京都,大田区西蒲田７丁目４９番９号,03-3735-7311,03-3739-6856,-,-
株式会社チョロバザール,ちょろばざーる,石田憲治,http://www.chorbazaar.co.jp/,http://www.chorbazaar.co.jp/contact/,3010401017820,1973年4月,-,未上場,10000000,-,-,30,-,6,-,レディースエスニック衣料を取り扱う「DEPAK」の運営を行う会社,小売業界の会社,レディースアパレルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社,アパレル製品輸入・アクセサリー販売,BtoC　BtoB,未計算,東京都港区南青山５丁目１１番２２号,107-0062,東京都,港区南青山５丁目１１番２２号,03-3494-4100,03-3494-4101,-,-
有限会社ミナミ工芸,みなみこうげい,南成吉,http://www.m-kogei.co.jp/,http://www.m-kogei.co.jp/toiawase.html,5120002000733,1995年9月,-,未上場,3000000,-,5,30,-,-,-,建物などの看板企画、製作などを行っている会社,広告業界の会社,看板業界の会社,小売業界の会社・製造業界の会社・エンタメ業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・その他製造業界の会社・ペット・動物業界の会社,看板・サイン販売・ペット用品販売・看板・サイン製造・看板・サインデザイン,BtoB　BtoC,未計算,大阪府大阪市旭区新森３丁目５番１号,535-0022,大阪府,大阪市旭区新森３丁目５番１号,06-6955-6363,-,minami@m-kogei.co.jp,-
株式会社秋田製麺所,あきたせいめんじょ,秋田勇人,http://www.akitamen.com,https://web.gogo.jp/akitamen/form/contact,7180001052215,1971年10月,-,未上場,10000000,-,1,30,-,-,-,生麺、乾麺や手延べ麺などの製造・販売を行う会社,食品業界の会社,麺類製造業界の会社,小売業界の会社,モール型eコマース業界の会社,乾麺卸売・乾麺販売・生麺卸売・生麺製造・乾麺製造,BtoB　BtoC,未計算,愛知県西春日井郡豊山町大字豊場字下戸４１番地,480-0202,愛知県,西春日井郡豊山町大字豊場字下戸４１番地,0568-28-1844,0568-28-3226,info@akitamen.com,-
株式会社ラッシャーマン,らっしゃーまん,川崎貴志,https://rusherman.com/,https://rusherman.com/contact/,9011001109242,2016年1月,-,未上場,4000000,-,1,30,-,-,-,サプリメント「ディープチェンジクレアチン」などの開発販売を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,モール型eコマース業界の会社,サプリメント販売・サプリメント開発・通信販売,BtoC,未計算,東京都渋谷区宇田川町３６番２２号,150-0042,東京都,渋谷区宇田川町３６番２２号,03-6633-8878,03-6416-3383,-,-
株式会社菱和園,ひしわえん,小尾仁美,http://www.hishiwa.co.jp/,http://www.hishiwa.co.jp/contact/index.html,9180001029104,1983年4月,-,未上場,12000000,-,1,30,-,-,-,原料と栽培方法の安全性にこだわったお茶の製造・販売を行う会社,食品業界の会社,コーヒー製造業界の会社,小売業界の会社,自社型eコマース業界の会社,茶葉卸売・日本茶製造・茶葉製造・紅茶販売・茶葉販売・紅茶製造・日本茶販売・紅茶卸売,BtoB　BtoC,未計算,愛知県名古屋市緑区大高町字子ノ年１２番地２,459-8001,愛知県,名古屋市緑区大高町字子ノ年１２番地２,052-624-1125,052-624-5233,info@hishiwa.co.jp,-
株式会社シンワ,しんわ,岡崎房浩,https://www2.infomart.co.jp/oroshi/index.pagex?5&oroshi_smcd=SixHek3S,https://www.infomart.co.jp/corporate/contact_f.asp?oroshi_smcd=SixHek3S&IMReferer=https%3A%2F%2Fwww2.infomart.co.jp%2FpacteraP4%2Fwicket%2Fpage%3BJSESSIONID_PACTERAP4%3D705ca3e515820c153bf568fc47e8,2180001037039,1951年7月,-,未上場,16000000,700000000,1,30,-,-,-,会員制注文サイトを運営し、野菜や果物などの受注および配送を行う会社,小売業界の会社,食品店業界の会社,小売業界の会社,自社型eコマース業界の会社,果物販売・野菜販売,BtoB,未計算,愛知県名古屋市中区栄４丁目６番４０号,460-0008,愛知県,名古屋市中区栄４丁目６番４０号,052-261-6891,-,-,-
桂屋フアイングツズ株式会社,かつらやふぁいんぐっず,青山伸一,https://www.katsuraya-fg.com/,https://www.katsuraya-fg.com/contact/,2010001039968,1922年11月,-,未上場,99270000,-,2,30,-,-,-,家庭用染料「みやこ染」など染料の販売を行う会社,化学業界の会社,化学品・化学薬品製造業界の会社,小売業界の会社,その他小売業界の会社・自社型eコマース業界の会社,顔料販売・防虫剤製造・染料販売・染料製造・顔料製造・染料卸売・染色機械販売・顔料卸売,BtoB　BtoC,未計算,東京都中央区日本橋小舟町１４番７号,103-0024,東京都,中央区日本橋小舟町１４番７号,03-3662-5611,03-3662-5615,info@katsuraya-finegoods.com,-
広商ＮＥＸＵＳ株式会社,ひろしょうねくさす,林正人,http://www.hirosho.com/,http://www.hirosho.com/contact/,9180001009213,1959年12月,-,未上場,30000000,-,2,30,-,-,-,回転工具や砥石などの各種切削工具の製造・販売を行う会社,機械業界の会社,工具製造業界の会社,小売業界の会社・建設・工事業界の会社,作業関連用品販売業界の会社・自社型eコマース業界の会社・その他電気設備工事業界の会社,プラスチック・樹脂加工・管工事・板金加工・研削工具製造・ダイヤモンド工具製造・切削工具販売・研削工具販売・砥石製造・製缶加工・ダイヤモンド工具販売・切削工具製造・砥石販売・配線工事,BtoC　BtoB,未計算,愛知県名古屋市昭和区吹上町１丁目５７番地,466-0002,愛知県,名古屋市昭和区吹上町１丁目５７番地,052-741-4590,052-741-4557,-,-
丸元商事株式会社,まるもとしょうじ,坪井良明,http://www.marumotonet.jp/,https://ssl4.bcart.jp/marumotonet/contact.php,2180001087686,1947年4月,-,未上場,50000000,-,1,30,-,-,-,販売店向けに家庭用品を卸販売する会社,商社業界の会社,日用品・化粧品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,キッチン用品卸売・インテリア製品卸売・家具卸売,BtoB,未計算,愛知県江南市和田町川東１２０番地,483-8014,愛知県,江南市和田町川東１２０番地,0587-59-6688,0587-59-6690,info@marumotonet.jp,-
株式会社エンファクトリー,えんふぁくとりー,加藤健太,https://enfactory.co.jp/,https://enfactory.co.jp/contact,2011001068833,2011年4月,-,未上場,25900000,-,1,30,-,-,6月,マーケティングやEC運営の支援などを中心に展開する会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,ECサイト構築・マーケティング支援,BtoB,未計算,東京都渋谷区広尾1-7-7 広尾マンション105,150-0012,東京都,渋谷区広尾1-7-7 広尾マンション105,03-6869-6801,-,-,-
株式会社ファバラ,ふぁばら,山田耕榮,http://www.fabala.jp/,http://www.fabala.jp/contact,1010001110093,2007年6月,-,未上場,170000000,-,1,30,-,1,-,酒、調味料やコーヒーおよび化粧品などを製造、販売している会社,食品業界の会社,酒・ワイン業界の会社,食品業界の会社・アパレル・美容業界の会社・小売業界の会社・外食業界の会社,調味料製造業界の会社・化粧品製造業界の会社・モール型eコマース業界の会社・飲料製造業界の会社・カフェ・喫茶店業界の会社,日本酒販売・ビール販売・化粧品販売・CD・レコード販売・日本酒製造・コーヒー販売・シャツ販売,BtoC,未計算,東京都中央区日本橋１丁目７番１２号国土施設ビル６階,103-0027,東京都,中央区日本橋１丁目７番１２号国土施設ビル６階,03-3510-1661,03-3510-1662,just-feeling@fabala.jp,-
