[検索条件]売上高：300000000~1000000000・1000000000~5000000000・5000000000~30000000000.従業員数：50~300.設立年数：31~50・51~100・101~.業態：BtoB.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
光製薬株式会社,ひかりせいやく,髙橋維朗,https://www.hikari-pharm.co.jp/,https://www.hikari-pharm.co.jp/hikari/contact_form,3010501011145,1947年,-,未上場,90000000,6634000000,2,240,3,-,3月,医薬品や医薬部外品および化粧品などの製造を行う会社,医療・福祉業界の会社,製薬業界の会社,アパレル・美容業界の会社,化粧品製造業界の会社,医薬品卸売・医薬品製造・医薬部外品製造・医薬部外品販売・医薬品開発,BtoB,未計算,東京都台東区今戸２丁目１１番１５号,111-0024,東京都,台東区今戸２丁目１１番１５号,03-3874-9351,03-3871-2419,-,-
成友興業株式会社,せいゆうこうぎょう,細沼順人,http://www.seiyukogyo.co.jp/,-,5013101000994,1975年3月,-,未上場,293775000,10632000000,8,240,-,-,9月,道路舗装・上下水道工事や現場から出る廃材をリサイクルする会社,建設・工事業界の会社,居住用リフォーム業界の会社,その他サービス業界の会社,その他サービス業界,橋梁工事・外構工事・水道工事,BtoB,未計算,東京都あきる野市草花１１４１番地１,197-0802,東京都,あきる野市草花１１４１番地１,042-558-4111,042-558-4166,info@seiyukogyo.co.jp,-
ユニバース開発株式会社,ゆにばーすかいはつ,野田明裕,http://www.universe-dev.com/index.html,-,8011101021810,1970年8月,-,未上場,50000000,2405000000,4,240,-,19,3月,「消臭家族」を初めとするバイオ製剤の販売・児童教育・FC店舗の運営を行う会社,化学業界の会社,化学品・化学薬品製造業界の会社,教育業界・外食業界の会社・不動産業界の会社,児童保育業界の会社・カフェ・喫茶店業界の会社・マンション・ビル管理業界の会社,水処理剤・水処理薬品販売・水処理剤・水処理薬品製造・消臭剤製造・ビル賃貸・テナント賃貸・保育園運営・コーヒーショップ運営,BtoB　BtoC,未計算,東京都文京区本郷２丁目１０番９号 冨士ビル２階,113-0033,東京都,文京区本郷２丁目１０番９号 冨士ビル２階,03-5615-8490,03-3830-3701,-,-
ティアック株式会社,てぃあっく,英裕治,http://www.teac.co.jp/,https://www.teac.co.jp/jp/support/contact/enterprise/5,7013401005312,1953年8月,"坂口洋二[取締役(監査等委員)],  原琢己[取締役(監査等委員)],  牧野信明[取締役(監査等委員)],  ジェラール・エル・ジェイ・ダンジュー[取締役],  ベンソン・ケイ・ウー[取締役],  ブルース・エイ・ミッチェル[取締役],  ソロモン・ピチオート[取締役],  デビット・ベリーマン[取締役],  ヘンリー・イー・ジャスキヴィッツ[取締役],  野村佳秀[取締役/CFO],  英裕治[代表取締役社長/CEO], ",東証１部,3500000000,10166000000,3,240,1,-,3月,オーディオなどの音響機器やレコーダーなどの情報機器の開発・製造・販売を行う会社,電気製品業界の会社,音響・映像機器業界の会社,医療・福祉業界の会社・機械関連サービス業界の会社,医療機器・実験機器メーカー業界の会社・機械修理業界の会社,医療機器製造・オーディオ機器製造,BtoB,未計算,東京都多摩市落合１丁目４７番地,206-0033,東京都,多摩市落合１丁目４７番地,042-356-9100,042-356-9105,-,-
伊藤景パツク産業株式会社,いとうけいぱっくさんぎょう,伊藤景一郎,http://www.itokei.com/,http://www.itokei.com/inquiry/,9010001010773,1948年,-,未上場,240000000,16700000000,6,240,4,2,12月,パンや菓子などのパッケージ製造および卸売を行う会社,製造業界の会社,プラスチック包装資材製造業界の会社,外食業界の会社・製造業界の会社・小売業界の会社,カフェ・喫茶店業界の会社・紙類包装資材製造業界の会社・自社型eコマース業界の会社,食品包装資材販売・パッケージ企画・食品包装資材製造・食品包装資材卸売・ドーナツ店運営・アイスクリーム店運営,BtoC　BtoB,未計算,東京都台東区松が谷1丁目7番１号,111-0036,東京都,台東区松が谷1丁目7番１号,03-3844-2140,03-5827-7181,shopmaster@itokei.jp,jinji@itokei.co.jp
株式会社東武セキュリティ,とうぶせきゅりてぃ,山本誠一郎,https://www.tobu-sec.net/,-,6013301008390,1983年11月,-,未上場,10000000,1141690000,1,240,-,-,-,百貨店・ビルなどで警備業務全般を行う会社,その他サービス業界の会社,警備業界の会社,未分類,未分類,巡回警備・施設警備,BtoB,未計算,東京都豊島区西池袋１丁目１番２５号,171-0021,東京都,豊島区西池袋１丁目１番２５号,03-3988-2430,03-3971-0932,-,-
株式会社ファーストフーズ,ふぁーすとふーず,矢澤茂德,https://ffoods.co.jp/,https://ffoods.co.jp/staticpages/index.php/formmail,7010101004330,1981年7月,-,未上場,100000000,27000000000,1,240,6,-,3月,弁当・おにぎりや調理パスタなどを製造・販売を行う会社,外食業界の会社,中食（デリバリー）業界の会社,未分類,未分類,調理パン（サンドイッチ・ハンバーガー等）製造・おにぎり販売・おにぎり製造・弁当販売・弁当製造・惣菜製造・食品開発・惣菜販売,BtoB,未計算,東京都八王子市明神町２丁目４番１３号,192-0046,東京都,八王子市明神町２丁目４番１３号,042-643-5360,042-643-5396,-,-
東レエンタープライズ株式会社,とうれえんたーぷらいず,三村明,http://www.toray-enter.co.jp/,http://www.toray-enter.co.jp/contact/?http://www.toray-enter.co.jp/,8010001051546,1972年1月,-,未上場,400000000,6500000000,7,240,-,-,3月,研究開発業務向けの人材紹介・人材派遣業務を中心に行う会社,人材業界の会社,その他人材業界の会社,人材業界の会社・不動産業界の会社,製造業・技術系人材派遣業界の会社・人材紹介業界の会社・サービス業人材派遣業界の会社・マンション・アパート賃貸業界の会社・事務員・作業員派遣業界の会社・医療・福祉人材派遣業界の会社・事業用物件・テナントビル賃貸業界の会社,介護士紹介・事務員派遣・医療人材派遣・販売員派遣・紹介予定派遣・介護士派遣・エンジニア派遣・医療人材紹介・転職支援,BtoC　BtoB,未計算,東京都中央区日本橋本町１丁目５番９号,103-0023,東京都,中央区日本橋本町１丁目５番９号,03-3270-0678,03-3279-1545,Tokyo_Shoukai@teco01.toray.co.jp,-
伊藤景パツク産業株式会社,いとうけいぱつくさんぎょう,伊藤景一郎,http://www.itokei.com/,http://www.itokei.com/inquiry/,3010501004545,1910年9月,-,未上場,240000000,16700000000,6,240,5,-,-,様々な食品のパッケージ開発をする会社,製造業界の会社,プラスチック包装資材製造業界の会社,製造業界の会社,紙類包装資材製造業界の会社,パッケージ企画・食品包装資材製造・輸入食品販売,BtoB,未計算,東京都台東区松が谷１丁目７番１号,111-0036,東京都,台東区松が谷１丁目７番１号,03-3844-2140,03-5827-7181,-,-
フジモリ産業株式会社,ふじもりさんぎょう,藤森行彦,https://www.fujimori.co.jp/,https://www.fujimori.co.jp/contact/,9010701016467,1951年3月,-,未上場,303200000,27900000000,7,240,1,-,-,建築・土木工事用建材の製造・販売及び工事を行う会社,建設・工事業界の会社,樹脂系建材製造業界の会社,建設・工事業界の会社・製造業界の会社,金属系建材製造業界の会社・窯業系建材・石材製造業界の会社・プラスチック包装資材製造業界の会社,土木資材製造・建築資材製造・建築資材販売・土木資材販売・包装・梱包資材製造・包装・梱包資材販売,BtoB,未計算,東京都品川区東五反田２丁目１７番１号,141-0022,東京都,品川区東五反田２丁目１７番１号,03-5789-2070,03-5447-2071,-,-
株式会社関東コーワ,かんとうこーわ,上田健二,http://kantokowa.co.jp/,-,3010401007458,1973年9月,-,未上場,50000000,4200000000,4,240,-,-,-,警備や清掃および設備管理など、総合設備メンテナンスを行う会社,建設・工事業界の会社,産業用電気設備工事業界の会社,建設・工事業界の会社・その他サービス業界の会社,その他電気設備工事業界の会社・空調設備工事業界の会社・警備業界の会社,給排水設備工事・防犯コンサルティング・施設警備・ビル清掃・特殊清掃・消防設備工事,BtoB,未計算,東京都港区新橋５丁目９番１号,105-0004,東京都,港区新橋５丁目９番１号,03-3432-0413,03-3437-3459,somubu@kantokowa.co.jp,-
国際ソフトウェア株式会社,こくさいそふとうぇあ,亀田明彦,http://www.ksw.co.jp/index.html,-,7012401000521,1980年1月,-,未上場,99000000,1800000000,3,240,-,-,-,ソフトウェアの開発、支援を行う会社,IT業界の会社,システム受託開発業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,SEO対策・生産管理システム開発・統合基幹業務システム開発・ECサイト構築,BtoB,未計算,東京都府中市住吉町１丁目８１番１２号,183-0034,東京都,府中市住吉町１丁目８１番１２号,042-360-0101,-,info@ksw.co.jp,saiyo@ksw.co.jp
株式会社藤和ハウス,とうわはうす,河野祥子,https://www.towa-house.com/,-,9012701002414,1975年2月,-,未上場,100000000,8200000000,-,240,-,12,-,建売住宅「ネオクレステシリーズ」の販売および住宅リフォーム工事などを手掛ける会社,不動産業界の会社,戸建売買業界の会社,不動産業界の会社・建設・工事業界の会社,マンション・アパート売買業界の会社・その他不動産業界・居住用リフォーム業界の会社,マンション販売・新築戸建売買・エクステリア工事・太陽光パネル設置工事・屋根工事・改築工事・防虫加工・外壁工事・増築工事・防水工事・洗面台リフォーム（水廻りリフォーム）・トイレリフォーム（水廻りリフォーム）・オール電化工事・浴室リフォーム（水廻りリフォーム）・収益物件仲介・キッチンリフォーム（水廻りリフォーム）・耐震診断・中古住宅販売,BtoB　BtoC,未計算,東京都西東京市南町５丁目５番１３号,188-0012,東京都,西東京市南町５丁目５番１３号,042-466-7000,042-466-2224,-,-
株式会社サンコーシヤ,さんこーしや,伊藤眞義,http://www.sankosha.co.jp,https://www.sankosha.co.jp/contact/,3010701003801,1939年6月,-,未上場,975000000,10402000000,8,239,1,-,3月,雷の観測から、製避雷・管保安装置の製造まで行うメーカー,製造業界の会社,その他製造業界の会社,未分類,未分類,蓄電システム開発・情報通信制御機器製造・気象情報提供・避雷器製造,BtoC　BtoB,未計算,東京都品川区大崎４丁目３番８号,141-0032,東京都,品川区大崎４丁目３番８号,03-3491-7181,03-3494-7574,-,saiyo@sankosha.co.jp
イワツキ株式会社,いわつき,岩月宏昌,https://www.iwatsuki.co.jp/index.html,https://www.iwatsuki.co.jp/contact/index.html,8011401000704,1964年11月,-,未上場,72000000,8300000000,4,239,2,-,-,使い捨てマスクなどを中心とした、繊維製衛生製品の製造・販売を行う会社,生活用品業界の会社,トイレタリー製造業界の会社,医療・福祉業界の会社,介護用品・家庭用医療機器業界の会社,医療用消耗品・衛生材料（ガーゼ・マスク・サージカルテープ等）販売・医療用消耗品・衛生材料（ガーゼ・マスク・サージカルテープ等）製造・介護用品販売・介護用品製造,BtoB　BtoC,未計算,東京都板橋区志村１丁目３２番１８号,174-0056,東京都,板橋区志村１丁目３２番１８号,03-3966-8371,03-3969-6309,-,-
株式会社オリコム,おりこむ,大塚尚司,http://www.oricom.co.jp/index.html,https://www.oricom.co.jp/contact/index.php?category=9,1010401006924,1932年11月,-,未上場,165000000,24000000000,5,239,-,-,-,マーケティング支援や交通広告の企画・制作を行う会社,広告業界の会社,広告代理店業界の会社,コンサルティング業界の会社,広告運用コンサルティング業界の会社,広告制作・ポスター制作・テレビCM制作・交通広告制作・マーケティング支援,BtoB,未計算,東京都港区新橋１丁目１１番７号,105-0004,東京都,港区新橋１丁目１１番７号,03-6733-2000,03-6733-2530,-,recruit@oricom.co.jp
株式会社壽屋,ことぶきや,清水一行,https://www.kotobukiya.co.jp/,-,7012801000492,1953年1月,-,JASDAQ,441300000,8294000000,1,239,-,4,6月,アニメ・ゲームなどのホビー関連品の版権所得や自社製品の開発などを行う会社,生活用品業界の会社,玩具業界の会社,小売業界の会社,自社型eコマース業界の会社・書籍・マルチメディア販売業界の会社,キャラクター製品製造・プラモデル卸売・玩具卸売・プラモデル販売・玩具販売・キャラクター製品卸売・フィギュア卸売・雑貨OEM・キャラクター製品販売・フィギュア製作・プラモデル製造・フィギュア販売・玩具製造,BtoB　BtoC,未計算,東京都立川市緑町４番地５,190-8542,東京都,立川市緑町４番地５,042-522-9810,-,support@kotobukiya.co.jp,soumu@kotobukiya.co.jp
