[検索条件]連絡先の有無：お問い合わせページあり.業界：小売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社黎明,れいめい,永井裕一郎,https://www.r-mall.jp/,https://www.r-mall.jp/contact/index.php,9010001095385,2005年2月,-,未上場,10000000,-,1,18,-,-,-,化粧品販売Webサイト「R-mall」の運営および販売コンサルティングを行う会社,小売業界の会社,化粧品販売業界の会社,アパレル・美容業界の会社・小売業界の会社・コンサルティング業界の会社,化粧品製造業界の会社・自社型eコマース業界の会社・販売促進コンサルティング業界の会社,-,BtoC　BtoB,未計算,東京都中央区日本橋人形町１丁目２番１３号日本橋ＤＯＬＬ１－１階,103-0013,東京都,中央区日本橋人形町１丁目２番１３号日本橋ＤＯＬＬ１－１階,03-3668-1031,03-3668-1032,shop@r-mall.jp,-
株式会社東京鷹松屋,とうきょうたかまつや,阿部仁,http://tokyotakamatsuya.co.jp/,http://tokyotakamatsuya.co.jp/contactus.php,6010701027806,2013年4月,-,未上場,10000000,1000000000,1,18,-,-,-,食料品や菓子、飲料など業務用食品の卸売を行う会社,商社業界の会社,その他食品専門商社業界の会社,商社業界の会社・小売業界の会社,水産物食品専門商社業界の会社・自社型eコマース業界の会社・食肉・卵専門商社業界の会社,食肉卸売・冷菓（アイスクリーム・シャーベット等）卸売・食肉販売・業務用食品卸売・インスタント・レトルト食品卸売・インスタント・レトルト食品販売・チョコレート卸売・冷菓（アイスクリーム・シャーベット等）販売・食用油脂（油・バター・ラード等）卸売・食用油脂（油・バター・ラード等）販売・チョコレート販売,BtoC　BtoB,未計算,東京都大田区京浜島２丁目４番３号,143-0003,東京都,大田区京浜島２丁目４番３号,03-5755-9156,03-5755-9423,-,-
株式会社Ｃａｒ　Ｔｅｃｈ　Ｌｉｆｅ　Ｊａｐａｎ,かーてっくらいふじゃぱん,三浦裕太,https://www.cartechlifejapan.co.jp/,https://cartechlifejapan.tayori.com/form/45c584ac8dba91416f6705cc6878f636982b0ca9,4100001032053,2019年3月,-,未上場,25290000,-,3,18,-,1,9月,タイヤの出張交換サービスやレンタカー事業を行う会社,自動車・乗り物業界の会社,自動車整備業界の会社,小売業界の会社・自動車・乗り物業界の会社,モール型eコマース業界の会社・レンタカー・リース業界の会社・自動車部品・カー用品販売業界の会社,ドライブレコーダー販売・タイヤ組付・レンタカー・グループ会社運営,BtoC,未計算,東京都新宿区新宿１丁目３６番１２号,392-0021,東京都,新宿区新宿１丁目３６番１２号,03-6403-4503,03-6747-0879,info@cartechlifejapan.co.jp,-
株式会社スクープ,すくーぷ,立川隆,http://www.scoopnet.jp,http://scoopnet.jp/contact/,6010901006015,1989年3月,-,未上場,10000000,-,2,18,-,1,-,店舗備品や包装資材の卸売のほか、販促物の制作や生花店の運営を行う会社,商社業界の会社,その他専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社・花屋業界の会社,包装・梱包資材卸売・店舗備品販売・雑貨OEM・プロモーション企画,BtoB,未計算,東京都世田谷区成城２丁目４０番５号,157-0066,東京都,世田谷区成城２丁目４０番５号,03-3416-5260,03-3416-5215,-,-
株式会社Ｎ＆Ｏ　Ｌｉｆｅ,えぬあんどおーらいふ,西口征郎,https://www.alo-organic.com/,https://www.alo-organic.com/shop/pages/info,6010401105333,2013年4月,-,未上場,1000000000,-,1,18,-,-,-,スキンケア用品や化粧品などの企画および販売を手掛ける会社,小売業界の会社,化粧品販売業界の会社,小売業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社,スキンケア用品卸売・スキンケア用品販売・化粧品卸売・スキンケア用品開発,BtoB　BtoC,未計算,東京都港区南青山１丁目１番１号,107-0062,東京都,港区南青山１丁目１番１号,03-5772-1105,050-3730-3223,support@alo-organic.com,-
ジャストウェア株式会社,じゃすとうぇあ,呉俊,http://www.justware.co.jp/,https://www.justware.co.jp/hp/inquiry/index.html,9010001072418,1997年7月,-,未上場,17000000,253700000,1,18,-,-,-,業務システムや制御システムなどの開発および日中間Eコマースを行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社・小売業界の会社,システム開発業界の会社・自社型eコマース業界の会社,倉庫管理システム販売・制御システム開発,BtoB,未計算,東京都千代田区外神田４丁目１４－２,101-0021,東京都,千代田区外神田４丁目１４－２,03-6803-0466,03-6803-0467,-,-
桐平工業株式会社,きりへいこうぎょう,桐田進弘,http://www.hirofactory.com/,http://www.kirita-pen.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,4011701002511,1946年4月,-,未上場,12560000,-,1,17,-,-,-,ボールペンやシャープペンの製造および釣り用おもりの製造などを行う会社,生活用品業界の会社,文房具業界の会社,小売業界の会社・生活用品業界の会社,自社型eコマース業界の会社・スポーツ用品製造業界の会社,釣り具販売・ボールペン卸売・釣り具製造・ボールペン製造・ボールペン販売,BtoB　BtoC,未計算,東京都江戸川区西小岩２丁目１３番２号,133-0057,東京都,江戸川区西小岩２丁目１３番２号,03-3658-2136,03-3650-0783,heihachi@kirita-pen.jp,-
株式会社アンチエイジングラボ,あんちえいじんぐらぼ,岡本文人,http://antiaginglabo.jp,http://antiaginglabo.jp/inquiry/mail.html,5011001050268,2006年12月,-,未上場,10000000,127260000,1,17,-,-,11月,サプリメントや健康食品および化粧品の企画開発などを行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,自社型eコマース業界の会社,サプリメント販売・健康食品販売・サプリメント開発・健康食品開発,BtoC,未計算,東京都渋谷区渋谷３丁目１９番１号,150-0002,東京都,渋谷区渋谷３丁目１９番１号,03-6418-2930,03-6418-2932,info@antiaginglabo.jp,-
ブラックマジックデザイン株式会社,ぶらっくまじっくでざいん,諸原利恵,https://www.blackmagicdesign.com/jp/,https://www.blackmagicdesign.com/jp/support/contact/email,1010001126619,2008年2月,-,未上場,9000000,-,2,17,-,-,-,映画やテレビ向けのデジタルビデオカメラなどの映像機器の製造を行う会社,電気製品業界の会社,音響・映像機器業界の会社,小売業界の会社・IT業界の会社,自社型eコマース業界の会社・システム開発業界の会社,ビデオカメラ販売・映像機器製造・映像機器販売・ビデオカメラ製造・ビデオカメラ卸売・映像機器卸売・編集ソフトウェア開発,BtoC　BtoB,未計算,東京都目黒区駒場４丁目７－２ＧＲＥＥＮＷＡＹ駒場ＰＡＲＴＩＩ,101-0021,東京都,目黒区駒場４丁目７－２ＧＲＥＥＮＷＡＹ駒場ＰＡＲＴＩＩ,03-5465-2101,03-5465-2103,info-jp@blackmagicdesign.com,-
株式会社自然食ニュース社,しぜんしょくにゅーすしゃ,岸主将,http://www.e-kenkoushop.com/,http://www.sizenshoku-news.com/contact/index.htm,8010701026509,1974年12月,-,未上場,10000000,-,1,17,-,-,-,健康食品の販売サイト「e!健康ショップ」の運営を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社・マスコミ業界の会社・化学業界の会社,自社型eコマース業界の会社・雑誌出版業界の会社・肥料・農薬・ガーデニング用品製造業界の会社,殺虫剤販売・健康食品販売・サプリメント販売,BtoC,未計算,東京都品川区上大崎３丁目４番１－２０１号,141-0021,東京都,品川区上大崎３丁目４番１－２０１号,03-6277-3672,03-5423-2670,info@e-kenkoushop.com,-
株式会社ポリアンナグラフィックス,ぽりあんなぐらふぃっくす,西田大介,http://www.pollyanna.co.jp/,http://www.pollyanna.co.jp/contact/,1012801007188,2007年2月,-,未上場,2000000,150000000,1,17,-,-,-,パッケージやゲームグラフィックなどのデザインやアニメーションの提供を行う会社,ゲーム業界の会社,ゲーム・アニメーション系デザイン業界の会社,小売業界の会社・その他サービス業界の会社,自社型eコマース業界の会社・雑貨販売業界の会社・デザイン業界の会社,キャラクター製品販売・ロゴデザイン・キャラクター制作・ゲームイラスト制作・パッケージ企画・グラフィックデザイン・パッケージデザイン,BtoB　BtoC,未計算,東京都立川市柴崎町３丁目１１番４号,190-0023,東京都,立川市柴崎町３丁目１１番４号,042-533-4701,042-533-4702,-,-
株式会社パイロットン,ぱいろっとん,栗田浩行,http://www.pilotton.jp/,http://www.pilotton.jp/contact/,2010401101567,-,-,未上場,10000000,-,2,17,-,-,-,ダイレクトマーケティング事業支援等を請け負う会社,コンサルティング業界の会社,その他コンサルティング業界の会社,小売業界の会社,メンズアパレルショップ業界の会社・自社型eコマース業界の会社,マーケティング支援・通信販売,BtoC　BtoB,未計算,東京都千代田区神田須田町２丁目１番地１,101-0041,東京都,千代田区神田須田町２丁目１番地１,03-6262-9855,03-6262-9856,info@pilotton.jp,-
株式会社ウイロー,ういろー,曽根智賀雄,https://www.purestone.com/,https://www.purestone.com/index.php?main_page=contact_us,3010001135519,2001年12月,-,未上場,-,430000000,1,17,-,-,-,天然石を使用したビーズなどを販売する会社,小売業界の会社,ジュエリーショップ業界の会社,小売業界の会社,モール型eコマース業界の会社,天然石販売・アクセサリー卸売・アクセサリー販売・天然石卸売,BtoB　BtoC,未計算,東京都中央区銀座７丁目１６番１５号,104-0061,東京都,中央区銀座７丁目１６番１５号,03-5148-2671,03-5148-2380,sales@purestone.com,-
株式会社共立トラスト,きょうりつとらすと,山下宏行,https://www.ky-trust.co.jp/,https://www.ky-trust.co.jp/contact.php,5010001014431,1997年10月,-,未上場,50000000,-,1,17,-,-,-,通信販売及び写真スタジオ事業を展開する会社,小売業界の会社,自社型eコマース業界の会社,その他サービス業界の会社,写真業界の会社・生活関連レンタル・リース業界の会社,生活用品販売・写真スタジオ運営・家電レンタル・リース・寝具（布団・シーツ・枕等）レンタル・リース,BtoC,未計算,東京都千代田区外神田２丁目１８番８号,101-0021,東京都,千代田区外神田２丁目１８番８号,03-5295-7071,03-3252-6813,-,-
株式会社佃熊,つくくま,山田健,https://ebikuma.wixsite.com/tukukuma,https://ebikuma.wixsite.com/tukukuma/contact-us,1010001050637,1982年4月,-,未上場,10000000,-,1,17,-,-,-,エビやマグロなど水産物の卸売およびWeb販売を行う会社,商社業界の会社,水産物食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社・食品店業界の会社,水産物販売・水産物卸売,BtoB　BtoC,未計算,東京都江東区豊洲６丁目５番１号,135-0061,東京都,江東区豊洲６丁目５番１号,03-6633-4020,03-6633-4030,ebi@ebikuma.tokyo,-
勉誠出版株式会社,べんせいしゅっぱん,池嶋洋次,http://bensei.jp/,http://bensei.jp/index.php?main_page=contact_us,6010001028793,1967年,-,未上場,-,-,1,16,-,-,-,研究書や文芸書などを中心に出版を行う会社,マスコミ業界の会社,電子書籍出版業界の会社,小売業界の会社,自社型eコマース業界の会社,書籍卸売・書籍販売,BtoB　BtoC,未計算,東京都千代田区神田神保町３丁目１０番地２,101-0051,東京都,千代田区神田神保町３丁目１０番地２,03-5215-9021,03-5215-9025,info@bensei.jp,-
三明物産株式会社,さんめいぶっさん,陳建軍,http://www.sannmei.co.jp/,http://www.sannmei.co.jp/contact.php,3010601026720,1992年9月,-,未上場,48000000,1600000000,1,16,-,-,3月,四川調味料を中心に中華料理の食材や中国酒等の輸入卸売を行う会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社・商社業界の会社,自社型eコマース業界の会社・水産物食品専門商社業界の会社・食肉・卵専門商社業界の会社,冷凍食品販売・調味料販売・調味料卸売・冷凍食品卸売,BtoC　BtoB,未計算,東京都江東区永代２丁目３２番６号三明ビル,135-0034,東京都,江東区永代２丁目３２番６号三明ビル,03-5245-3388,03-5245-3288,info@sannmei.co.jp,-
株式会社ミューテーション,みゅーてーしょん,勝呂浩之,http://mutation.co.jp/,http://mutation.co.jp/contact.php,1010501013804,1989年7月,-,未上場,30000000,-,1,16,-,-,-,レディースシューズの企画・製造及び輸入販売を手掛ける会社,アパレル・美容業界の会社,靴製造・修理業界の会社,小売業界の会社,モール型eコマース業界の会社,アパレルOEM・靴卸売・靴製造・アパレル製品輸入,BtoC　BtoB,未計算,東京都台東区花川戸１丁目１３番１５号,111-0033,東京都,台東区花川戸１丁目１３番１５号,03-3847-5261,03-3847-1875,contact@mutation.co.jp,-
